review_id,Place_name,city,Username,rating,Komentar,relative_date,review_date,clean_text
275,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Yadilla Qia,5,"SUPER RECOMENED!! buat kalian yang nyari buku dan refensi tempatnya super nyaman dan fasilitas sangat mendukung untuk belajar dan baca

buat kalian yang cuma berkunjung dan nyari pengalaman dijamin terkesan dan betah meskipun bukan book fan.

perpusnas dilengkapi juga dengan kantin, mini museum dan pameran dari sejarah sampai teknologi modern.

So, apapun genre kalian bakal ke cover di perpusnas yang ujungnya meningkatkan minat baca dan berkunjung. belum lagi view monas dan suasana yang enak bangettt, berasa dikeliling hal positif",2 tahun lalu,2025-10-21,recomened nyari buku refensi tempat nyaman fasilitas dukung ajar baca kunjung nyari alam jamin kes betah buku fan perpusnas lengkap kantin mini museum pamer sejarah teknologi modern apa genre cover perpusnas ujung tingkat minat baca kunjung view monas suasana enak asa keliling positif
276,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Kian Athar,5,"Ternyata kita punya perpus yang keren banget. Semua fasilitasnya terawat. Ada lantai khusus buku-buku anak. Tersedia kantin juga, mushola, toilet bersih. Dilantai paling atas kita bisa melihat view monas dari atas.",3 tahun lalu,2025-10-21,pus keren fasilitas awat lantai khusus buku buku anak sedia kantin mushola toilet bersih lantai view monas
277,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,VER LYN,3,"Spot yang enak banget buat nugas dan nyari referensi, tapi sayang banget Perpustakaan Nasional ga selengkap itu, saya jurusan gizi dan mau nyari referensi nugas tapi ga ada mengenai bidang itu 😔 …",2 bulan lalu,2025-10-21,titik enak nugas nyari referensi sayang pustaka nasional lengkap jurus gizi nyari referensi nugas bidang
278,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,grace anggreni,5,"Stay at Jakarta just for 6 month, but idk how many times I had spent my days thereee..
Seruuu sih, di lt. 24 kita bisa baca buku sendiri sambil lihat pemandangan kota Jakarta tapi yah itu nunggu liftnya harus sabar yaaa. Kalau sabarnya cuman setipis tissu mending gak usah deh hehehe..
Terus kesana harus buat card dulu yaaa
Pembuatannya mudah dan cepat, tapi dailynya ada batas jumlah pembuat kartu.. Jadi mending pagi kesana, bisa buat kartu dan lebih bebas milih tempat duduk utk membaca apalagi di lt.24 karena ini favorite.. Jadi sering rame
Tapi di lantai2 lain juga asik kok utk membaca, kerja dan nugas eakkk hhehehee..
The most favorite placenya orang2 intovert banyak disana..
.
Enjoy guys!! 💃💃",2 tahun lalu,2025-10-21,tinggal jakarta just month but idk many times had spent punya days thereee seruuu baca buku lihat pandang kota jakarta nunggu lift sabar sabar setip tissu mending kesana card buat mudah cepat dailynya batas buat kartu mending pagi kesana kartu bebas milih duduk baca suka rame lantai asyik baca kerja nugas eakkk hhehehee most suka placenya orang intovert sana nikmat teman
279,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Logitech Aja,1,"Gedung Auditorium ok, Cuma Penerang Ruangan kedip2 terus jadi terlihat sangat jelek dan yg ngeoperatornya tolong lebih profesional lagi dalam menjalankan tugas, kadang saat berjalan acara operator tidak ada di tempat.

Security ok sesuai SOP, teknisi No",3 bulan lalu,2025-10-21,gedung auditorium terang ruang kedip jelek ngeoperatornya tolong profesional jalan tugas kadang jalan acara operator security sesuai sop teknisi
280,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,farhanmuyass,5,perpustakaan ternyaman sejauh mata memandang,2 bulan lalu,2025-10-21,pustaka nyaman mata pandang
281,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Habibah Najma,5,"Naik kesini pake commuter line
Turun di stasiun gondangdia, lanjut tije 2q (balaikota-gondangdia) naik dari halte stasiun gondangdia lalu turun di halte perpusnas.
Mudah banget transportasi nya.

Tujuan saya mau ke ruang baca anak. Buku anaknya banyak banget, super lengkap. Ada ruang menyusui juga. Cuma gak ada mainan aja sayangnya.

Semoga bisa ditambah mainan edukasi seperti di perpus Cikini.

Overall keren banget, banyak tempat duduk dimana2. Dan view monas Dari lantai 12 dan 24 keren banget sih.",setahun lalu,2025-10-21,kesini pakai commuter line turun stasiun gondangdia tije balaikota gondangdia halte stasiun gondangdia turun halte perpusnas mudah transportasi tuju ruang baca anak buku anak lengkap ruang susu main sayang moga tambah main edukasi pus cikini overall keren duduk mana view monas lantai keren
282,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Widya Rahmi,5,"Tempat favorite di Jakarta Pusat untuk sekadar mengisi waktu luang dan working space yang nyaman banget. Gratis, cuma bikin kartu anggota supaya bisa akses semua lantai dan pinjam buku. Semoga di daerah lain bisa nyusul untuk membuat tempat nyaman agar semua masyarakat tertarik utk ke perpustakaan.",3 tahun lalu,2025-10-21,suka jakarta pusat isi luang working space nyaman gratis kartu anggota akses lantai pinjam buku moga daerah nyusul nyaman masyarakat tarik pustaka
283,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Maulina Lestari,5,"Perpustakaan yang keren. Ada tempat , tempat instagramable banget, bagus untuk ambil foto foto bagus dan banyak permainan yang menarik. Bukan hanya itu setiap tamu yang datangpun sangat dimanjakan, dengan  disiapkannya loker tersendiri.
.
Saya sendiri terkejut saat masuk ke lokasi ini. Sekilas tidak seperti peepustakaan, melainkan tempat wisata yang menark dan bagus banget.
.
Andai saja dipromosikan lagi, dan sampai ke anak anak remaja, mereka  pasti suka. Karena tidak hanya buku  bersejarah yang menarik  bisa kita dapatkan disini, petulangan baru,  game baru, dan tempat tempat yang bagus untuk difoto. Keren.",6 tahun lalu,2025-10-21,pustaka keren instagramable bagus ambil foto foto bagus main tarik tamu datang manja siap loker sendiri kejut masuk lokasi kilas peepustakaan wisata menark bagus andai promosi anak anak remaja suka buku sejarah tarik dapat tulang game bagus foto keren
284,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Siti Nurlatipah,5,"Sangat respect Indonesia memiliki perpustakaan sebesar ini, tempatnya sangat nyaman, kebersihannya terjamin, banyak sekali buku-buku yang tersedia, ada Wi-Fi gratis, tempat membaca buku ternyaman ini, ada lantai yang sangat friendly untuk anak-anak.",2 tahun lalu,2025-10-21,hormat indonesia milik pustaka tempat nyaman bersih jamin buku buku sedia gratis baca buku nyaman lantai friendly anak anak
285,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Ananda Hafizhah Putri,5,Perpusnas berhadapan langsung dengan monas yg dapat dilihat dari lt. 24. Koleksi fisik dan non fisik sangat banyak. Fasilitas juga sudah terintegrasi teknologi dgn baik. Pelayanan sangat baik kecuali petugas loker yang sedikit kurang ramah. Keanggotaan bersifat lifetime tanpa biaya pendaftaran. Sangat nyaman beraktivitas literasi di perpusnas. Terdapat juga kantin di sekitar perpusnas yg buka di sekitar pukul 10.00 WIB. Semoga koleksi semakin lengkap dan jumlah loker diperbanyak dgn menggunakan sistem digital.,3 tahun lalu,2025-10-21,perpusnas hadap langsung monas koleksi fisik non fisik fasilitas integrasi teknologi layan kecuali tugas loker ramah anggota sifat lifetime biaya daftar nyaman aktivitas literasi perpusnas kantin perpusnas buka wib moga koleksi lengkap loker banyak sistem digital
286,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Fahim Adri,5,"Tempatnya luas, nyaman, dan bersih. koleksi buku terlengkap dan wifi yang super kencang sehingga menambah kenyamanan dalam ruangan. serta dilengkapi food courd dan cafe yang sangat bersih.....

Fasilitas yang tersedia antara lain :
Lantai 1: Lobi Utama

Lantai 2: Ruang Layanan Keanggotaan Perpustakaan, Penelusuran Informasi dan Ruang Auditorium

Lantai 3: Zona Promosi Budaya Baca

Lantai 4: Ruang Pameran dan Kantin

Lantai 5: Perkantoran

Lantai 6: Data Center dan Musholla

Lantai 7: Layanan Anak, Lansia, dan Disabilitas

Lantai 8: Layanan Audiovisual

Lantai 9: Layanan Naskah Nusantara

Lantai 10-11: Penyimpanan Koleksi Monograf Tertutup

Lantai 12-13: Ruang Baca Koleksi Monograf Tertutup

Lantai 14: Layanan Koleksi Buku Langka

Lantai 15: Layanan Referensi, Koleksi Online dan Ilmu Perpustakaan

Lantai 16: Layanan Koleksi Foto, Peta dan Lukisan

Lantai 17-18: Kantor Akademi Ilmu Pengetahuan Indonesia

Lantai 19: Layanan Multimedia

Lantai 20: Layanan Koleksi Berkala Mutakhir dan Mancanegara

Lantai 21: Layanan Koleksi Monograf Terbuka (klas 000-499)

Lantai 22: Layanan Koleksi Monograf Terbuka (klas 500-999)

Lantai 23: Layanan Koleksi Majalah Terjilid

Lantai 24: Layanan Koleksi Budaya Nusantara, Executive Lounge dan Ruang Penerimaan Tamu Mancanegara.

Membuat kita betah berlama-lama disini",Diedit 6 tahun lalu,2025-10-21,tempat luas nyaman bersih koleksi buku lengkap wifi kencang tambah nyaman ruang lengkap food courd cafe bersih fasilitas sedia lantai lobi utama lantai ruang layan anggota pustaka telusur informasi ruang auditorium lantai zona promosi budaya baca lantai ruang pamer kantin lantai kantor lantai data center musholla lantai layan anak lansia disabilitas lantai layan audiovisual lantai layan naskah nusantara lantai simpan koleksi monograf tutup lantai ruang baca koleksi monograf tutup lantai layan koleksi buku langka lantai layan referensi koleksi daring ilmu pustaka lantai layan koleksi foto peta lukis lantai kantor akademi ilmu tahu indonesia lantai layan multimedia lantai layan koleksi kala mutakhir mancanegara lantai layan koleksi monograf buka klas lantai layan koleksi monograf buka klas lantai layan koleksi majalah jilid lantai layan koleksi budaya nusantara executive lounge ruang terima tamu mancanegara betah lama
287,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Debora Conny Soviea,4,Tetap juara di era gempuran perpus lain. Buku nya lengkap. Banyak tempat duduknya. Ada kantin jg kalau laper. Pr nya cuman sampe jam 7 malem,setahun lalu,2025-10-21,juara era gempur pus buku lengkap duduk kantin laper tugas jam malam
288,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,sella Diana,1,"Ini perpustakaan nasional RI loh masa attitude securitynya kurang.
Mohon diberi pembinaan dan edukasi terutama pelayanan paling depan (Security)
Tolong lah hal-hal seperti ini harus segera dibenahi dan di evaluasi.",2 bulan lalu,2025-10-21,pustaka nasional loh attitude securitynya mohon bina edukasi layan security tolong benah evaluasi
289,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Yudit Christiawan,5,"Kesini hari ini, Kamis 12/05/2022 setelah terakhir kesini 2018.
Sudah banyak berubah, makin kece, makin lengkap, dan pastinya makin instagramable.

Surganya para kutu buku nih.
Tempat ""mengasingkan diri"" sambil ngerjain skripsi, tugas kuliah, tugas kantor, ataupun sekedar membaca, lihat lihat, ataupun foto-foto.

Terdapat 24 lantai.
**Di lantai 2 ada area untuk membuat member card, member card ini berguna buat yang mau pinjam buku disini,, kalau kesini cuma sekedar buat refreshing sih kayaknya ga perlu bikin lah ya 😄

**Lantai 4 ada kantin, harganya lumayan murah kayak di warteg/kantin pada umumnya,, cuma rasanya buat saya so so lah, nasinya juga terlalu sedikit 😛

**Lantai 24 adalah surganya pemburu foto, selfie holic, dan tukang buat konten, karena disinilah ada outdoor lounge yang bisa melihat Jakarta dari ketinggian.

Kesini gak ada biaya alias GRATIS, cuma wajib scan pedulilindungi (diliatin satpamnya)..

Overall, oke lah buat dikunjungi.",3 tahun lalu,2025-10-21,kesini kamis kesini ubah kece lengkap pasti instagramable surga kutu buku asing ngerjain skripsi tugas kuliah tugas kantor dar baca lihat lihat foto foto lantai lantai area member card member card guna pinjam buku kesini dar refreshing kayak lantai kantin harga lumayan murah warteg kantin nasi lantai surga buru foto selfie holic tukang konten outdoor lounge jakarta tinggi kesini biaya gratis wajib scan pedulilindungi diliatin satpam overall oke kunjung
290,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Sipalingdoyanjalan,4,"Gedung perpustakaan nasional ini adalah perpustakaan tertinggi di dunia, ada 24lantai di gedung ini, dilayani dengan 5 lift yang satu liftnya hanya bisa muat 13orang. Lantai 1 ada kafe yg bisa sambil pesan makan dan minum sambil duduk selonjoran di beanbag, lantai 2 ada ruang pendaftaran pembuatan member, lantai 4 ada kantin, lantai 8 ada ruang visual bisa nonton film hanya saja harus bawa headset sendiri. Lantai paling atas bs melihat pemandangan kota jakarta sama kaya berada di puncak monas, monaspun juga terlihat jelas dari sini.",Diedit 7 tahun lalu,2025-10-21,gedung pustaka nasional pustaka tinggi dunia lantai gedung layan lift lift muat orang lantai kafe pesan makan minum duduk selonjor beanbag lantai ruang daftar buat member lantai kantin lantai ruang visual nonton film bawa headset lantai pandang kota jakarta puncak monas monaspun
291,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Yudha Wira Pratama Abdillah,5,"Saya suka sekali dengan perpusnas ini! Lingkungan disekitar perpusnas sangat bagus dan bersih, cocok banget lah buat ngobrol atau berfoto bersama teman/keluarga karena background lingkungan nya bagus banget. Yang paling saya suka sebelum masuk perpusnas kita melalui suatu ruangan yang berisikan karya-karya. Di perpusnas sendiri, selain bersih dan adem, sama nyaman kayak mall. Buku yang selama ini ingin saya baca ada. Disini untuk bikin KTA itu GRATIS loh guys! Tapi per hari kuota hanya 500 aja. Lebih dari itu hanya dikasih no registrasi untuk datang lagi di kemudian hari. Btw kalau mau cepat ke atas, disarankan naik lift saja. Karena bagian untuk baca kisaran lantai 20 keatas. Oh ya dan disini disediakan fasilitas loker untuk meletakkan tas sebelum ke lantai atas. Yuk membaca!!

Nb : Tahun 2020 ini sudah mulai bisa meminjam koleksi buku selama 7 hari",Diedit 4 tahun lalu,2025-10-21,suka perpusnas lingkung sekitar perpusnas bagus bersih cocok ngobrol foto teman keluarga background lingkung bagus suka masuk perpusnas ruang risi karya karya perpusnas bersih adem nyaman mall buku baca kta gratis loh teman kuota kasih registrasi omong cepat saran lift baca kisar lantai atas sedia fasilitas loker letak tas lantai ayo baca pinjam koleksi buku
292,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Muhammad Yoga C.,5,"Saat memasuki halaman depan perpustakaan, kebanyakan akan bingung karena yang tampak adalah rumah lawas satu tingkat. Inilah yang lobi awal Perpustakaan Nasional RI yang lama. Rumah tersebut kini dijadikan ruang pameran berbagai instalasi seni yang menarik.

Ketika keluar dari pintu belakang rumah lawas tersebut, maka akan tampak gedung Perpustakaan Nasional RI yang menjulang tinggi. Perpustakaan Nasional RI terdiri dari 24 lantai operasional. Di lantai dasar terdapat rak buku yang tingginya mencapai lantai empat.

Lantai dua terdapat pusat informasi, pembuatan kartu anggota, dan loker penitipan tas. Jangan lupa mampir ke lantai dua, karena untuk membaca di Perpustakaan Nasional RI dilarang membawa tas. Kartu anggota juga berfungsi untuk peminjaman buku langsung atau mengakses buku lewat online.

Setiap lantai di Perpustakaan Nasional RI mencerminkan koleksi buku tersebut. Misalnya pada lantai 14 terdapat koleksi buku langka, kemudian lantai 21-24 terdapat koleksi buku umum. Di lantai teratas, lantai 24 juga terdapat executive lounge dan menjadi tempat yang tepat untuk melihat panorama areal Monas.

Untuk yang membawa anak, jangan lewatkan berkunjung ke lantai tujuh tepatnya di ruang layanan anak. Di sana terdapat koleksi buku anak dan ruang baca yang nyaman. Di lantai tujuh juga terdapat Ruang Lansia dan Penyandang Disabilitas. Ada koleksi buku huruf braille dan komputer khusus bagi penyandang disabilitas.

Bagi yang ingin menunaikan ibadah shalat tersedia mushala di lantai enam. Sedangkan di lantai tujuh terdapat kantin. Dilarang bersantap di Perpustakaan Nasional RI, kecuali di kantin.

Selain koleksi buku, Perpustakaan Nasional RI juga memiliki koleksi audiovisual, foto, peta, dan lukisan yang dapat dilihat oleh pengunjung. Tak jarang juga ada pameran berkala di Perpustakaan Nasional RI.

Edit: Saya ingin menambahkan persepsi buruk saya terhadap tempat ini, berdasarkan pengalaman saya beberapa staff di tempat ini kurang melayani dengan baik, ya saya paham sih tempat ini GRATIS. Kecuali bapak satpam yg sangat sopan kpd semua pengunjung.",Diedit 4 tahun lalu,2025-10-21,pasuk halaman pustaka banyak bingung rumah lawas tingkat lobi pustaka nasional rumah jadi ruang pamer instalasi seni tarik pintu rumah lawas gedung pustaka nasional julang pustaka nasional lantai operasional lantai dasar rak buku tinggi capai lantai lantai pusat informasi buat kartu anggota loker titip tas lupa mampir lantai baca pustaka nasional larang bawa tas kartu anggota fungsi pinjam buku langsung akses buku daring lantai pustaka nasional cermin koleksi buku lantai koleksi buku langka lantai koleksi buku lantai atas lantai executive lounge panorama areal monas bawa anak lewat kunjung lantai tujuh tepat ruang layan anak koleksi buku anak ruang baca nyaman lantai tujuh ruang lansia sandang disabilitas koleksi buku huruf braille komputer khusus sandang disabilitas tunai ibadah shalat sedia mushala lantai enam lantai tujuh kantin larang santap pustaka nasional kecuali kantin koleksi buku pustaka nasional milik koleksi audiovisual foto peta lukis unjung jarang pamer kala pustaka nasional edit persepsi buruk dasar alam staff layan paham gratis kecuali satpam sopan kpd unjung
