review_id,Place_name,city,Username,rating,Komentar,relative_date,review_date,sentiment
701,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Yeremia Arie,5,keren rame lift pada unjung eskalator,6 tahun lalu,2025-10-21,negative
702,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Muhamad Hasbuloh Mardiana,5,pustaka lengkap bagus tenang staff ramah terimakasih perpusnas,3 tahun lalu,2025-10-21,neutral
703,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,mama kreatif,5,tulis ulas titip foto video,setahun lalu,2025-10-21,positif
704,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Yuyum Yumanah,5,kesini hadir acara luncur buku elang nuswantara auditorium keren luas mantap nyaman,2 tahun lalu,2025-10-21,positif
705,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,jazeela mousthofa,5,jaga ramah lantai naskah tradisional nasional buku gratis hasil seminar terjemah naskah tradisional indonesia,7 tahun lalu,2025-10-21,negative
706,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,muhammad alif reza,5,kali kesini minggu maret kesini bawa kendara motor lupa bawa stnk area parkir periksa jam operasional pandemi senin jum sabtu minggu libur nasional cuti tutup parkir basement langsung lantai sana titip barang simpan loker sedia perpusnas tas khusus barang harga harap bawa lantai sana daftar anggota perpusnas cetak silah ambil nomer antri benefit cetak kartu pinjam buku bawa pulang fasilitas durasi pinjam buku minggu khusus anggota tinggal wilayah jabodetabek cetak kartu pekan kuota orang akhir pekan orang lupa khusus akhir pekan jam telat antri membludak bagi kuota cetak kartu fasilitas baca buku tempat fasilitas registrasi daring registrasi daring website perpusnas langsung lantai lantai fasilitas tiap lantai tentu fasilitas lantai lift antri lift lumayan sabar antri tangga lumayan kesal rekomendasi remaja remaja nikmat fasilitas lantai lantai buku buku tunjang kuliah ajar sana novel tulis nama bawa putra putri saran fasilitas lantai sana fasilitas ramah anak untung pamer tunjuk selenggara perpusnas mini studio khusus mini studio daftar atm link belah kiri pintu masuk utama kantin sedia lantai masjid lantai area tempat jamin bersih makan kantin variatif enak ramah kantong kali jajan fasilitas publik harga normal tugas ramah ramah silah langsung hubung tugas tugas bantu ramah prokes ketat lupa pakai masker bawa hand sanitizer lindung sekian,3 tahun lalu,2025-10-21,negative
707,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Fikri Alamsyah,1,tugas aman tugas staf operasional tolong edukasi kait etika butuh bina layan publik manajemen evaluasi kala kualitas layan responsivitas mekanisme adu tanggap kompetensi etika tugas bayar pakai apbn kualitas layan terimakasih wfa ngerjain tesis mending bayar coworking space selamat tinggal,8 bulan lalu,2025-10-21,neutral
708,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Euis Dhamayanti,5,seruuunya perpusnas manfaat anggota perpusnas salah satu tonton film fasilitas studio musik gratis,3 tahun lalu,2025-10-21,neutral
709,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Annisa N,5,pustaka luas nyaman jakarta lokasi strategis sebrang lap irti monas buku buku koleksi populer fiksi non fiksi lantai tas minum ditaro loker lobi ganti tas pribadi unjung tas transparan staf ruang loker bawa barang barang harga koleksi buku lantai agam cocok riset dar cari jakarta biaya,6 tahun lalu,2025-10-21,neutral
710,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Siti Halimatusa'diah Nuroni,5,pepusatakaan komplit tata rapi poko juang skripsi mampir perpusnas,3 tahun lalu,2025-10-21,negative
711,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,r.h rizki,5,tambah ilmu wawas manja mata,setahun lalu,2025-10-21,neutral
712,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Kirana Gusty Khairunnisa Ramdhan,5,wajib kunjung anak sekolah mahasiswa bagus tambah ilmu tahu wawas kartu anggota perpusnas gratis,5 tahun lalu,2025-10-21,neutral
713,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Choky Satrio,5,pustaka bagus fasilitas nyaman akses mudah depan pustaka bus tingkat city tour jakarta gratis,6 tahun lalu,2025-10-21,positif
714,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Rahmi Cayani,5,pandemi registrasi dateng kuota hari orang cari google kunjung perpusnas jam pagi habis,4 tahun lalu,2025-10-21,negative
715,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Nekodeman Ade,5,bersih modern koleksi bukunga komplit harga makan kanti wajar sekitat ribu,6 tahun lalu,2025-10-21,neutral
716,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Triple Z,5,baguss tempat nyaman ramah ramah staffnya lift lumayan nunggunya akses mushola atas jam magrib gabisa lift tangga darurat tolong masuk pus sore magrib solat seram suasana ketinggalaan laki laki selesai jamaah horornyaa ampun akses musholanya sulit aku salah sebenernya mushola masjid luar perpusnas tidak tahu poko seram biat solat jamaah perempuan tidak ada magrib magrib turun tangga darurat lumayan engap tangga darurat pintu pertama ruang gelap lampu mati lumayan deg deg pikir masuk dunia usaha lantai manusia poko alam kali,Diedit 2 tahun lalu,2025-10-21,negative
717,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Adeline K,2,bangunnnya bagus lantai anak anak kaum lansia disabilitas data kumpul buku dilt sayang lantai buka lantai buku tata kategori jujur susah cari buku tugas saran komputer cari judul buku komputer print kertas tulis informasi letak buku letak dasar lantai rak susah cari buku teman simpul bangun bagus nyaman fungsi anak buku cerita anak main edukasi anak main edukasi sedia,7 tahun lalu,2025-10-21,negative
718,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Palupi Handayani,5,ramai weekday pilih buku referensi dar baca proses daftar anggota pustaka mudah langsung cetak kartu anggota anggota laku umur hidup fasilitas lengkap mushola kafetaria sayang fasilitas lift lift aktif antri lift turun,3 tahun lalu,2025-10-21,negative
719,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Dea Merta Moriska,5,asyik habis ajar diskusi foto foto wajib lantai lantai tinggi daftar anggota pus lantai amazing place spend your work study discuss just ambil foto specially from floor come floor must register become member library floor wifi national library indonesia smartlibrary,3 tahun lalu,2025-10-21,neutral
720,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Gerejeg Reborn,5,pngen kartu anggota langsung dteng ksna isi form isi daring nnati nyetak kartu snaa pagi kuota batas buat kartu,5 tahun lalu,2025-10-21,negative
721,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Chintya Hia,5,tuju orang ting tambah ilmu sejarah indonesia gedung suasana indah poko baik,2 tahun lalu,2025-10-21,neutral
722,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,alifah Lifah,5,kali kesini nyaman tugas ramah halte busway buku sangaaaaat lengkap termanaj musti sabar nyarinya,6 tahun lalu,2025-10-21,neutral
723,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Dika 12,5,lengkap nyaman cocok anak anak gemar baca tonton video film,10 bulan lalu,2025-10-21,negative
724,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,biwssng,5,cocok dar baca cari refrensi ngerjain tugas larang bawa makan minum lantai cafe parkir motor gratis sedia kotak tip satpam jaga motor saran mudah cari buku baik cari opac perpusnas kunjung langsung lantai rak buku tuju pinjam buku kartu anggota kartu gratis buat lantai anggota milik limit pinjam buku cek keanggotan perpusnas website,2 tahun lalu,2025-10-21,negative
725,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Rizky Amaliaa,5,rekomendasi jalan ibadah skripsi lengkap fasilitas kartu anggota,5 tahun lalu,2025-10-21,negative
726,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Bobi Wibowo,5,kali main covid pustaka besar indonesia koleksi buku buku ruang ruang pamer lukis bagus bangun lantai lantai milik fungsi beda beda khusus simpan literatur literatur langkah sumber teliti buka pustaka bagus moga main,Diedit 8 bulan lalu,2025-10-21,neutral
727,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,W Laa,4,segi fasilitas layan lengkap moga sempat unjung jabodetabek pinjam buku fisik thank,setahun lalu,2025-10-21,negative
728,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Intan Devi Puspita,5,cocok ajar baca omong antar buku tinggal sen buku baca dianterin makan enakk sayang nunggu antri rame,2 tahun lalu,2025-10-21,negative
729,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Andika Nugroho,4,pustaka estetik bosan tugas layan ramah fasilitas mumpuni akses mudah,seminggu lalu,2025-10-21,neutral
730,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Caesarani Syadefa,5,wawancara pustakawan grup media sosial pustaka jakarta pds jassin bahan skripsi tugas akhir proses konsultasi pesan tahap aju surat riset wawancara grup,Diedit 5 hari lalu,2025-10-21,neutral
731,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,yuana nilawati,5,nyaman kerja cari inspirasi titik kerja lesesan meja bareng kerja ala cafe smbl lihat platerium bin bad ruang private rapat brg teman fasilitas,sebulan lalu,2025-10-21,negative
732,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Dwi Oktavianingrum,5,pustaka tempat nyaman kursi baca sebar colok,3 bulan lalu,2025-10-21,neutral
733,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,adilla fadhilah,5,fasilitas lengkap toilet mushola ruang laktasi pus pus anak pus anak berisik anak anak cocok kenal pustaka anak anak main warna,2 bulan lalu,2025-10-21,negative
734,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Johan Bagus,5,pustaka buka renovasi grup favorit anak muda kunjung giat baca buku tugas meeting estetik,5 bulan lalu,2025-10-21,neutral
735,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Vinca Dhias Salsabilla,5,pustaka bagus adem awat koleksi buku lengkap layan oke titik duduk nyaman wfc baca buku santai,2 minggu lalu,2025-10-21,neutral
736,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Nahlia Choirunnisa,5,syukur pus tempat estetik malam koleksi buku populer kalang bookish sofa bean bag baca rebah meja,2 bulan lalu,2025-10-21,neutral
737,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,De Reds10,5,pustaka nyaman desain modern koleksi buku kini layan ramah reccomended tugas kuliah,seminggu lalu,2025-10-21,positif
738,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Hezbi Sulaiman,5,nyoba kesini nyari laptop minggu mei jam siang penuh laptop jam sore penuh kesal pus bagus,Diedit 4 bulan lalu,2025-10-21,negative
739,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Eka Dian Ayu,5,koleksi buku staff helpful ramah kesana acara ramai susah duduk playground mini anak,2 minggu lalu,2025-10-21,negative
740,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Nadya Ferina,3,tempat bagus koleksi buku buku gedung pakai nyaman baca buku gerah kipas batas,2 bulan lalu,2025-10-21,negative
741,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Nabila Apriliani,5,tenang rapi modern baca senang hiruk pikuk kota pustaka jakarta salah favorit baca suasana tenang desain interior minimal modern cahaya nyaman rak rak kayu tata rapi pilih buku titik duduk baca suasana dukung konsentrasi koleksi buku lengkap bersih organisir lokasi strategis taman ismail marzuki grup gampang jangkau cocok ajar mahasiswa cari sunyi produktif cinta literasi sastra indonesia wajib mampir pustaka baca ruang apresiasi budaya,3 bulan lalu,2025-10-21,neutral
742,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Chika August,3,pustaka nyaman ajar buru buku cari buku psikologi dikit jurnal rak spare kosong maksimal titik ajar duduk untuk unjung baca buku bedah buku sayang banyak meja nugas jurnal daring tugas cari buku storage butuh menit buku sedih buku rusak pinjam,seminggu lalu,2025-10-21,negative
743,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Kodok Budug,2,gerah ruang bilik main central mati ngandelin standing dingin kipas angin cari tau tugas situ trnyata central mati tolong tugas sigap akhir pekan kunjung terima kasih,2 bulan lalu,2025-10-21,negative
744,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,seeulater,5,pustaka favorit jangkau angkut enak krl busway angkot jak lingko suka krl turun stasiun gondangdia jalan masjid cut nyak dien angkot jak lingko turun halte pustaka pustaka nyaman baca buku nyari buku ribet tulis kategori nyari kosong kursi mejan sulit dateng kesini akhir pekan jafi penuh ruang lab multimedia nyoba kenceng komputer iya nugas nugas jamin betah kadang suka lupa,5 bulan lalu,2025-10-21,neutral
745,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,dessy danggraini,5,senang baca luas berac nyaman gratis wifi toilet nyaman musholanya lapar bawah makan buku bagus awat lengkap versi bahasa inggris podcast bagus,3 bulan lalu,2025-10-21,neutral
746,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Arif,1,pus pasar beda pus tenang tugas teriak teriak kebun binatang area pus salah bawa tas bening gate curi pintu belah lantai teriakanya neriakin maling benah atitude tugas,seminggu lalu,2025-10-21,negative
747,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,HDT,2,harga muat harta sastra indonesia sayang google map kelola professional info jam buka standar layan publik gmap buka tutup long akhir pekan kecele rekan satpam,sebulan lalu,2025-10-21,negative
748,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Timothy Hubert,2,antre panas menit masuk pakai sistem antre scan panggil aplikasi koleksi buku hukum minim mohon maaf sekolah papan koleksi buku humaniora sayang unjung sadar koleksi buku sastra pustaka sastra relatif sepi banding ruang baca ilmiah ramai toilet perempuan antre,3 bulan lalu,2025-10-21,negative
749,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,witty wit,5,bersih rapi enak baca kerja meja sedia colok titik meja gerah overall exceed punya harap staff bantu harap koleksi,3 bulan lalu,2025-10-21,negative
750,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Ahmad Rifa'i,5,tempat luas keren lengkap fasilitas musholla anak anak cocok lantai lantai immersive studio buku lengkap anak anak suka,3 bulan lalu,2025-10-21,negative
751,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Helena N,4,tangga iconic ruang terang area duduk baca buku surprisingly koleksi buku lengkap buku lokal internasional cocok cari referensi karya tulis skripsi bawa laptop kerja kali arah daftar akun website pustaka daftar profil pakai masuk area pustaka tas bawa area pustaka pinjam tas transparan bawa barang harga area baca loker simpan tas bawa tumbler loh dispenser minus pustaka dingin parkir mahal bawa mobil jam jam moga baik nyaman unjung turut dingin betah lama baca buku kerja parkir dimurahin komersial,6 bulan lalu,2025-10-21,neutral
752,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,arya perdhana,5,senang suka baca suka damai cocok wfa colok adem internetnya ngebut siang sulit nemu meja kosong unjung makan lantai,5 bulan lalu,2025-10-21,negative
753,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Mahfud Syuhada,4,pustaka sepi nyaman ruang baca adem koleksi gratis sedia toilet mushola kadang ruang ruang baca cium bau asap rokok ganggu,3 bulan lalu,2025-10-21,neutral
754,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Lydya U Putri,5,pustaka nyaman parkir basement buku lantai titik duduk charger akhir pekan rame dingin bersih tips kali kesini pasti unduh aplikasi jaklitera websitenya registrasi anggota scan barcode anggota akses masuk pustaka ambil kunci loker tas kesini bawa minum air mineral,2 bulan lalu,2025-10-21,neutral
755,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Zahra Nurfitri Laila,5,nyaman enak dijadiin nugas baca ngadem wfa dsb stasiun cikini jalan trotoar sempit kantin lantai lift eskalator kamar mandi antri maghrib kusaranin solat mending keburu,3 bulan lalu,2025-10-21,negative
756,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Yazmine Salsabilah,5,luas duduk aesthetic parah luar makan bawah food court galeri pamer masuk pustaka gratis tunjuk code member jaklitera,5 bulan lalu,2025-10-21,neutral
757,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Liong Yenni,5,kali kesini acara tempat ramai akhir pekan bazaar taman ismail marzuki pustaka nyaman buku lengkap wifi interior aestetik bersih toilet ngantri bilik lantai becek sabun macet tisue ruang main anak rusak dinding penuh coret tulis coret saran lapis evamat lapis hpl glossy vinyl bersih sabun riskan coret anak awas orangtuanya moga kenal masyarakat bawa dampak generasi muda semangat baca salam literasi,3 bulan lalu,2025-10-21,negative
