review_id,Place_name,kategori,city,Username,rating,Komentar,relative_date,review_date,sentiment
247,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Annisa Eprila Fauziah,5,kali pustaka nasional senang luas nyaman baca buku skripsi kartu anggota pinjam buku gratis saran pagi kuota hari kartu anggota kemarin tugas layan loket lumayan simpan kartu hilang sempet kantin jam penuh teman makan pandang bagus lihat luas jakarta gedung hadap monas kerennn saranin jam tutup lift penuh cari celah lift padet orang turun lantai eskalator alternatif tangga turun tangga gempor sabar teman lift penuh totally senang,3 tahun lalu,2025-10-21,neutral
248,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Yogi Pratama,5,pustaka nasional perpusnas jakarta baca buku destinasi edukasi wisata wajib kunjung gedung perpusnas megah lantai jadi salah pustaka tinggi dunia masuk suasana modern nyaman kesan kaku cocok butuh suasana tenang ajar koleksi buku lengkap buku buku langka literatur sejarah koleksi baru genre akses ribu buku fisik digital dunia koleksi manuskrip kuno harga lantai perpusnas tema lantai khusus anak anak lantai buku digital koleksi buku buku akademik apa minat butuh temu buku cari fasilitas baca perpusnas ruang keren auditorium ruang pamer diskusi suka ajar rumah area coworking space nyaman lengkap kencang colok listrik fasilitas dukung ajar kerja produktif salah tarik pandang lantai tinggi pandang jakarta luas monas suasana ajar senang bosan baik gratis daftar anggota nikmat fasilitas koleksi unjung agam anak anak mahasiswa teliti suka buku butuh tenang refleksi pustaka nasional wajib kunjung jakarta,setahun lalu,2025-10-21,neutral
249,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Fairiko S,5,pustaka nasional perpusnas salemba pindah kesini tempat bersih bagus nyaman atur informatif kunjung perpusnas terap standar covid anggota pustaka mudah cepat komputer langsung foto biaya anggota pinjam buku gedung lantai lantai beda untuk unjung wajib tukar tas pakai tas khusus cafetaria buat kartu anggota daftar komputer daring mudah langsung butuh mnt ajar kantin murah kalang ajar mayoritas kunjung sempat lounge exec tampil view jakarta tinggi layak kunjung pustaka modern manja unjung,5 tahun lalu,2025-10-21,negative
250,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Manda,4,tempat bagus keren kritik banyak buku film karyawan kes lamban kantin antri menit bayar makan luas lift ganjil genap tunggu lift,9 bulan lalu,2025-10-21,negative
251,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Mirza Nur,5,pustaka bagus masuk pus suguh museum sejarah dalam bagus ajar cari referensi tulis tambah tahu tempat mudah jangkau transportasi mudah pustaka fasilitas dalam bagus ruang komputer langsung tugas,5 bulan lalu,2025-10-21,negative
252,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Joe,5,lantai favorit lantai variasi buku buku situ buku buku skripsi nyari teori teori ahli lantai nyaman baca nugas dar santai wifinya lumayan loh kelas publik wifi dipake orang kenceng browsing unduh jurnal dengerin musik spotify nugas lancar iya mesin anjung kembali mandiri canggih negri balikin buku satset klik tombol langsung masukin buku otomatis catat sistem kembali bantu kalang kurang nomor panggil buku sesuai buku tampil web perpunas nyari buku buku jam nyarinya ketemu ketemu nyari deteran nomor panggil,2 tahun lalu,2025-10-21,neutral
253,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Marsya Nisrina,5,kali kesini bagus tempat akses mudah capai depok pilih turun gondangdia transportasi daring jarak jalan gondangdia jarak pus salemba kesan modern fasilitas lengkap eskalator lift toilet bersih bagus toilet difabel kunjung kartu anggota seprtinya proses lumayan cepat unjung koleksi wajib titip tas memakain tas transparan sedia cari buku tempat kece foto foto unggah medsos cari cari buku wisata titik foto foto balkon latar belakang monas tempat bersebrangan monas pustaka langsung wisata monas playground anak anak informasi ruang lantai mudah erti gedung kantin pilih makan lumayan conclusion pustaka nasional cocok cari buku refreshing fasilitas lengkap cocok bawa keluarga anak kesini,7 tahun lalu,2025-10-21,negative
254,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Suhaila Marisa,4,tempat bagus gedung museum koleksi pustaka letak museum loker lantai titip barang kali masuk daftar anggota pustaka daftar daring kunjung kesana ambil antri foto isi formulir sana sedia komputer proses buat kartu cepat lantai ruang ajar ruang nyaman ajar duduk meja pustaka duduk lengkap kursi malas kantin salah satu lantai harga jangkau lantai lantai atas pandang jakarta pandang langsung hadap monas lantai toilet mushola,7 tahun lalu,2025-10-21,negative
255,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Adhi Ayoe Yanthy,5,tempat bagus having fun bareng teman titik tarik foto koleksi buku abrek lengkap baca santai perlu riset,11 bulan lalu,2025-10-21,neutral
256,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Azmi Nawwar,5,pustaka nasional republik indonesia salah pustaka besar indonesia letak jakarta pustaka milik koleksi buku lengkap buku buku teks buku buku referensi manfaat teliti pustaka milik fasilitas nyaman unjung ruang baca luas tenang akses internet cepat pustaka nasional republik indonesia selenggara giat edukatif seminar seminar lokakarya manfaat masyarakat pustaka sedia layan pinjam pinjam buku unjung mudah unjung pinjam buku sesuai butuh overall pustaka nasional republik indonesia salah pustaka baik indonesia wajib kunjung cinta buku cari informasi fasilitas sedia nyaman giat edukatif selenggara manfaat masyarakat,Diedit 2 tahun lalu,2025-10-21,neutral
257,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Gita Rachmasari Apandi,5,month ago minggu unjung perpusnas coba working spaces alam senang,setahun lalu,2025-10-21,negative
258,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Hastuti Moeljono,5,pustaka nasional republik indonesia milik lantai letak jalan medan merdeka selatan belah kiri balai kota kantor gubernur provinsi dki jakarta sedia judul buku sejarah novel kini media salin baca daring buku studio musik tunjuk bioskop mini kafetaria pamer monas monumen nasional abadi kamera coba abadi monas lantai,9 bulan lalu,2025-10-21,neutral
259,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Fatah Shihabul Millah,5,perpusnas cocok suka baca buku suasana tenang koleksi buku baca pinjam perpusnas milik lantai lantai milik suasana ber beda beda wajib menintipkan barang loker daftar anggota pus gratis wifi perpusnas batas unjung unjung info depan pemberitahuan,3 tahun lalu,2025-10-21,neutral
260,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Ade Armiana,5,kesini ajak teman sebenernya hobi baca buku lokasi pinggir jalan lobby utama liat megah lantai kunjung lantai mepet ngunjungin lantai penasaran lantai dalam baca buku nyaman sofa empuk sedia gratis wifi pokok orang hobi baca cocok titik foto,3 tahun lalu,2025-10-21,neutral
261,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,defi supri,5,perpusnas jam satpam arah cetak kartu anggota antri kondusif tugas charge flow cepat explore lift mudah akses antri santai dekat jam siang kota niat pinjam buku baca daftar tidak apa langsung exploring senang perpusnas parkir luas parkir monas kantin minimarket pandang monas affordable koleksi buku lengkap tempat luas pakai working space,2 tahun lalu,2025-10-21,negative
262,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Esther Caroline Damanik,5,pergi perpusnas kali kesini takut prosedur daftar anggota daftar code hari instagram perpusnas rinci batas unjung hari semenjak pandemi orang pasti code masuk scan code langsung arah taruh barang loker tas perpusnas masuk pulang tugas ramah informatif antre cetak kartu anggota hampir tugas cetak nomor antre mandiri daftar daring tinggal cetak nomor antre komputer lantai suka referensi kerja ajar baca pasti tidak perlu biaya apa lantai sedia hand sanitizer toilet repot turun lantai lantai sedia kantin unjung beli minum snack makan berat betah suasana kondusif lantai view langsung hadap monas,Diedit 4 tahun lalu,2025-10-21,negative
263,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Rizki Daffa Nugraha,5,pustaka cocok santa baca baca buku berinternet ngerjain tugas sedia wifi gratis kencang lounge nyaman nikmatin pandang kota jakarta tinggi koleksi buku lengkap lengkap tugas ramah kantin mushola fasilitas lengkap hall ruang multimedia dsb sedia tunjuk tunjuk lantai,5 tahun lalu,2025-10-21,negative
264,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Devina (黃美涼),5,pus orang ramai buku lengkap jenis pamer lukis lift ramai alternatif pakai tangga darurat worth didatengin nambah alam wawas hari puas jajah,3 tahun lalu,2025-10-21,negative
265,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Dewi Intan,4,perpusnas sekian ksana titik tarik pintu habis parkir mobil tangga pintu darurat nunggu lift main lobby rak buku globe dunia foto presiden indonesia rencana kartu pus siang habis stok pagi rencana nunggu lift kesana ohya akhir pekan sabtu mgg tutup jam sore,2 tahun lalu,2025-10-21,negative
266,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Ranti Kamila,5,tempat nyaman lengkap fasilitas ruang multimedia mushola kantin ruang baca buku dsb kali masuk titip barang bawa lantai kanan kasih kunci loker tas barang barang lantai kartu anggota tiap lantai suruh tunjukin kartu anggota kartu anggota lantai selamat menikmatiii,4 tahun lalu,2025-10-21,negative
267,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Meylisa Aryani,5,pertamakalinya kagum kagum pustaka tempat nyaman luas modern lantai fasilitas lengkap kesini sila titip tas dalam loker lantai kunci tugas jaga bawa laptop tugas tas milik kartu anggota sila lantai saran ngantri foto hari batas orang sila satpam butuh lantai beda pustaka ramah disabilitas fasilitas kantin main anak musola lift gedung serbaguna stasiun kereta dekat stasiun gondangdia stasiun juanda pulang kereta penuh ayo pustaka nasional,6 tahun lalu,2025-10-21,negative
268,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Karina Relita,4,nyaman wfa baca buku adem colok mana kantin tolong wifinya cek daily kadang suka lambat pagi mesin air luar habis bantu cek dian,2 bulan lalu,2025-10-21,negative
269,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,AR Sugeng Riadi (Pak AR),5,moga kian ladang ajar anak bangsa grup pustaka pondok pesantren modern islam assalaam kunjung oada des,8 bulan lalu,2025-10-21,neutral
270,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,bila febiyanti,5,koleksi lengkap indonesia nyari sumber sumber referensi teliti koleksi majalah lawas,Diedit 4 bulan lalu,2025-10-21,negative
271,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,didi hasanudin,5,buku baca lantai nyaman enak,2 bulan lalu,2025-10-21,neutral
272,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Afifah Dijah,5,pustaka nasional asyik tambah ilmu tempat bagus luas bersih nyaman bagi buku sunyi enak fokus skripsi baca rekomendasi anak anak kenal budaya baca saran lantai lift lantai lantai pintu lift buka lantai,Diedit 2 tahun lalu,2025-10-21,negative
273,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Yoharsi,5,koleksi buku lengkap buku koleksi budaya nusantara nyaman nyaman baca ajar mohon staf info pustaka jaga volume suara curhat ngomongin orang toilet lantai indah bersih jaga mall title nasional cermin indonesia moga pustaka benah jaya jaya jaya,setahun lalu,2025-10-21,neutral
274,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Yoga Prastyo,4,lengkap megah nyaman baca titik foto bagus pagi akses lantai kartu gun pustaka nasional cepat gantung datang lift tunggu menit,4 tahun lalu,2025-10-21,negative
275,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Yadilla Qia,5,recomened nyari buku refensi tempat nyaman fasilitas dukung ajar baca kunjung nyari alam jamin kes betah buku fan perpusnas lengkap kantin mini museum pamer sejarah teknologi modern apa genre cover perpusnas ujung tingkat minat baca kunjung view monas suasana enak asa keliling positif,2 tahun lalu,2025-10-21,neutral
276,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Kian Athar,5,pus keren fasilitas awat lantai khusus buku buku anak sedia kantin mushola toilet bersih lantai view monas,3 tahun lalu,2025-10-21,neutral
277,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,VER LYN,3,titik enak nugas nyari referensi sayang pustaka nasional lengkap jurus gizi nyari referensi nugas bidang,2 bulan lalu,2025-10-21,negative
278,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,grace anggreni,5,tinggal jakarta just month but idk many times had spent punya days thereee seruuu baca buku lihat pandang kota jakarta nunggu lift sabar sabar setip tissu mending kesana card buat mudah cepat dailynya batas buat kartu mending pagi kesana kartu bebas milih duduk baca suka rame lantai asyik baca kerja nugas eakkk hhehehee most suka placenya orang intovert sana nikmat teman,2 tahun lalu,2025-10-21,neutral
279,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Logitech Aja,1,gedung auditorium terang ruang kedip jelek ngeoperatornya tolong profesional jalan tugas kadang jalan acara operator security sesuai sop teknisi,3 bulan lalu,2025-10-21,neutral
280,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,farhanmuyass,5,pustaka nyaman mata pandang,2 bulan lalu,2025-10-21,positif
281,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Habibah Najma,5,kesini pakai commuter line turun stasiun gondangdia tije balaikota gondangdia halte stasiun gondangdia turun halte perpusnas mudah transportasi tuju ruang baca anak buku anak lengkap ruang susu main sayang moga tambah main edukasi pus cikini overall keren duduk mana view monas lantai keren,setahun lalu,2025-10-21,negative
282,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Widya Rahmi,5,suka jakarta pusat isi luang working space nyaman gratis kartu anggota akses lantai pinjam buku moga daerah nyusul nyaman masyarakat tarik pustaka,3 tahun lalu,2025-10-21,positif
283,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Maulina Lestari,5,pustaka keren instagramable bagus ambil foto foto bagus main tarik tamu datang manja siap loker sendiri kejut masuk lokasi kilas peepustakaan wisata menark bagus andai promosi anak anak remaja suka buku sejarah tarik dapat tulang game bagus foto keren,6 tahun lalu,2025-10-21,negative
284,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Siti Nurlatipah,5,hormat indonesia milik pustaka tempat nyaman bersih jamin buku buku sedia gratis baca buku nyaman lantai friendly anak anak,2 tahun lalu,2025-10-21,neutral
285,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Ananda Hafizhah Putri,5,perpusnas hadap langsung monas koleksi fisik non fisik fasilitas integrasi teknologi layan kecuali tugas loker ramah anggota sifat lifetime biaya daftar nyaman aktivitas literasi perpusnas kantin perpusnas buka wib moga koleksi lengkap loker banyak sistem digital,3 tahun lalu,2025-10-21,negative
286,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Fahim Adri,5,tempat luas nyaman bersih koleksi buku lengkap wifi kencang tambah nyaman ruang lengkap food courd cafe bersih fasilitas sedia lantai lobi utama lantai ruang layan anggota pustaka telusur informasi ruang auditorium lantai zona promosi budaya baca lantai ruang pamer kantin lantai kantor lantai data center musholla lantai layan anak lansia disabilitas lantai layan audiovisual lantai layan naskah nusantara lantai simpan koleksi monograf tutup lantai ruang baca koleksi monograf tutup lantai layan koleksi buku langka lantai layan referensi koleksi daring ilmu pustaka lantai layan koleksi foto peta lukis lantai kantor akademi ilmu tahu indonesia lantai layan multimedia lantai layan koleksi kala mutakhir mancanegara lantai layan koleksi monograf buka klas lantai layan koleksi monograf buka klas lantai layan koleksi majalah jilid lantai layan koleksi budaya nusantara executive lounge ruang terima tamu mancanegara betah lama,Diedit 6 tahun lalu,2025-10-21,neutral
